Timestamp;Revenue
20.06.2015;518,6460625
21.06.2015;483,3915
22.06.2015;673,563375
23.06.2015;510,8139063
24.06.2015;660,9819375
25.06.2015;517,8672188
26.06.2015;423,3827813
27.06.2015;473,9650938
28.06.2015;529,67575
29.06.2015;412,505125
30.06.2015;562,6966875
01.07.2015;652,8993125
02.07.2015;566,4481875
03.07.2015;914,7902188
04.07.2015;593,3285313
05.07.2015;575,696125
06.07.2015;710,0724063
07.07.2015;635,9164375
08.07.2015;722,4809063
09.07.2015;673,3457813
10.07.2015;553,0552187
11.07.2015;431,4070938
12.07.2015;608,28525
13.07.2015;638,0966563
14.07.2015;495,9580625
15.07.2015;437,5879687
16.07.2015;284,6513125
17.07.2015;626,2779375
18.07.2015;416,5017813
19.07.2015;600,042375
20.07.2015;1097,072125
21.07.2015;599,370375
22.07.2015;590,2127188
23.07.2015;500,898
24.07.2015;426,340375
25.07.2015;1128,998688
26.07.2015;556,791625
27.07.2015;648,4794063
28.07.2015;737,0197813
29.07.2015;701,7860625
30.07.2015;530,9146563
31.07.2015;478,3579063
01.08.2015;535,9937813
02.08.2015;521,1242813
03.08.2015;492,8080625
04.08.2015;670,3530938
05.08.2015;396,755125
06.08.2015;478,2199375
07.08.2015;450,7994063
08.08.2015;607,7378438
09.08.2015;508,3225625
10.08.2015;503,4592188
11.08.2015;578,9236563
12.08.2015;324,9095938
13.08.2015;390,2365937
14.08.2015;359,19325
15.08.2015;415,3344688
16.08.2015;323,4385313
17.08.2015;442,5108438
18.08.2015;445,2874375
19.08.2015;480,6652188
20.08.2015;332,2930313
21.08.2015;374,2835625
22.08.2015;415,5883125
23.08.2015;819,3641875
24.08.2015;552,6334688
25.08.2015;562,0998125
26.08.2015;519,566625
27.08.2015;581,2119688
28.08.2015;625,8183125
29.08.2015;414,0264688
30.08.2015;370,939625
31.08.2015;776,887625
01.09.2015;820,5336563
02.09.2015;561,9591563
03.09.2015;448,9949063
04.09.2015;445,7726562
05.09.2015;631,4287188
06.09.2015;715,2829062
07.09.2015;463,9765
08.09.2015;452,5855
09.09.2015;461,6271562
10.09.2015;468,6140625
11.09.2015;388,096875
12.09.2015;488,2148438
13.09.2015;544,8555
14.09.2015;548,080375
15.09.2015;704,606375
16.09.2015;576,0078438
17.09.2015;755,2195938
18.09.2015;265,0124375
19.09.2015;450,29675
20.09.2015;435,5788438
21.09.2015;471,5444063
22.09.2015;359,654625
23.09.2015;383,2856875
24.09.2015;461,6156563
25.09.2015;255,5058438
26.09.2015;395,8262813
27.09.2015;318,1209375
28.09.2015;271,5659063
29.09.2015;335,9030625
30.09.2015;299,24175
01.10.2015;328,3805938
02.10.2015;420,6994375
03.10.2015;298,456375
04.10.2015;347,251625
05.10.2015;385,0712188
06.10.2015;458,2315312
07.10.2015;506,3117813
08.10.2015;375,579125
09.10.2015;339,3958438
10.10.2015;380,9573438
11.10.2015;546,6270938
12.10.2015;381,2880938
13.10.2015;992,9727188
14.10.2015;337,8519375
15.10.2015;492,6
16.10.2015;413,4442812
17.10.2015;459,27475
18.10.2015;322,3047188
19.10.2015;182,9765938
20.10.2015;414,314125
21.10.2015;313,185625
22.10.2015;472,7263125
23.10.2015;480,7847188
24.10.2015;340,024375
25.10.2015;564,9263125
26.10.2015;411,0050937
27.10.2015;339,1579688
28.10.2015;414,1651875
29.10.2015;375,6688437
30.10.2015;449,2095937
31.10.2015;510,36275
01.11.2015;215,5668438
02.11.2015;234,104125
03.11.2015;263,550875
04.11.2015;392,6322813
05.11.2015;302,8888125
06.11.2015;398,6799688
07.11.2015;561,2552813
08.11.2015;592,0994062
09.11.2015;789,0209688
10.11.2015;560,4000938
11.11.2015;404,2462813
12.11.2015;451,29175
13.11.2015;510,2649063
14.11.2015;458,508
15.11.2015;458,8769063
16.11.2015;444,7584375
17.11.2015;486,9088125
18.11.2015;777,6623438
19.11.2015;612,017875
20.11.2015;655,8343125
21.11.2015;428,2563437
22.11.2015;414,2045938
23.11.2015;531,2764375
24.11.2015;603,9281875
25.11.2015;264,9832188
26.11.2015;505,5205625
27.11.2015;297,7294688
28.11.2015;487,6768125
29.11.2015;1193,220125
30.11.2015;491,1580625
01.12.2015;668,2391875
02.12.2015;512,1177812
03.12.2015;371,4404375
04.12.2015;405,2439063
05.12.2015;688,0359375
06.12.2015;915,7106875
07.12.2015;660,1150938
08.12.2015;474,2623438
09.12.2015;487,4913125
10.12.2015;363,6420313
11.12.2015;453,8891875
12.12.2015;719,676375
13.12.2015;727,9931563
14.12.2015;510,0556563
15.12.2015;543,6360938
16.12.2015;646,0065313
17.12.2015;382,0842813
18.12.2015;390,1430313
19.12.2015;549,9095938
20.12.2015;845,1483438
21.12.2015;717,057875
22.12.2015;1090,648875
23.12.2015;575,4145625
24.12.2015;595,6782813
25.12.2015;861,0146563
26.12.2015;794,7898125
27.12.2015;497,350625
28.12.2015;513,0228438
29.12.2015;457,6393438
30.12.2015;393,8054688
31.12.2015;343,1269375
01.01.2016;390,2112813
02.01.2016;398,9409063
03.01.2016;619,8620938
04.01.2016;589,2274375
05.01.2016;471,3709062
06.01.2016;361,7016875
07.01.2016;313,2875938
08.01.2016;650,3539063
09.01.2016;408,716125
10.01.2016;493,9475625
11.01.2016;454,807875
12.01.2016;389,2678438
13.01.2016;427,7538438
14.01.2016;326,7803438
15.01.2016;384,5544375
16.01.2016;382,2370937
17.01.2016;405,4435625
18.01.2016;348,2585625
19.01.2016;401,4181875
20.01.2016;372,1149063
21.01.2016;373,8104375
22.01.2016;398,678125
23.01.2016;611,4604062
24.01.2016;493,566375
25.01.2016;381,7355
26.01.2016;451,7395313
27.01.2016;317,5634688
28.01.2016;505,2020938
29.01.2016;415,507875
30.01.2016;422,3175937
31.01.2016;457,81675
01.02.2016;638,27575
02.02.2016;435,543125
03.02.2016;472,1330625
04.02.2016;503,6496563
05.02.2016;438,7678437
06.02.2016;517,2198438
07.02.2016;333,2072813
08.02.2016;478,0610313
09.02.2016;818,9605
10.02.2016;466,1979375
11.02.2016;369,3942188
12.02.2016;328,4862187
13.02.2016;499,718125
14.02.2016;372,373
15.02.2016;454,0584375
16.02.2016;500,7376875
17.02.2016;445,6103125
18.02.2016;305,0309688
19.02.2016;374,6642188
20.02.2016;461,96925
21.02.2016;549,6216563
22.02.2016;700,5915313
23.02.2016;579,4685938
24.02.2016;410,0113125
25.02.2016;155,01125
26.02.2016;259,3617188
27.02.2016;577,5589375
28.02.2016;395,003
29.02.2016;369,6913125
01.03.2016;408,2256563
02.03.2016;559,2255
03.03.2016;345,9860312
04.03.2016;430,778625
05.03.2016;389,4535
06.03.2016;672,2017812
07.03.2016;398,7262812
08.03.2016;687,204875
09.03.2016;421,203375
10.03.2016;413,329875
11.03.2016;391,3955
12.03.2016;319,5580625
13.03.2016;331,0447812
14.03.2016;420,0237813
15.03.2016;535,5473438
16.03.2016;377,5065938
17.03.2016;365,8555
18.03.2016;298,9205313
19.03.2016;276,9661562
20.03.2016;600,8392812
21.03.2016;361,8427188
22.03.2016;431,9224375
23.03.2016;412,6909375
24.03.2016;307,8983125
25.03.2016;438,46025
26.03.2016;538,6400313
27.03.2016;869,6820937
28.03.2016;851,3204687
29.03.2016;1087,493813
30.03.2016;587,6899688
31.03.2016;610,2880625
01.04.2016;455,4182813
02.04.2016;450,6912813
03.04.2016;404,0477813
04.04.2016;404,8744688
05.04.2016;333,23775
06.04.2016;475,3497188
07.04.2016;380,4977813
08.04.2016;391,7850937
09.04.2016;374,1771875
10.04.2016;456,0949688
11.04.2016;437,4824063
12.04.2016;338,3834375
13.04.2016;468,18875
14.04.2016;502,4086875
15.04.2016;323,7627813
16.04.2016;464,3512188
17.04.2016;595,6236875
18.04.2016;490,2391563
19.04.2016;659,416875
20.04.2016;521,5140938
21.04.2016;609,24275
22.04.2016;372,6558437
23.04.2016;282,0933438
24.04.2016;526,8834688
25.04.2016;433,344625
26.04.2016;706,2277812
27.04.2016;666,7499687
28.04.2016;532,16725
29.04.2016;551,93725
30.04.2016;501,613875
01.05.2016;614,670375
02.05.2016;519,6749063
03.05.2016;631,7814375
04.05.2016;489,2073437
05.05.2016;513,5082188
06.05.2016;593,9735313
07.05.2016;599,9059063
08.05.2016;1404,035156
09.05.2016;652,0258125
10.05.2016;683,9604062
11.05.2016;727,5712188
12.05.2016;655,5937188
13.05.2016;632,5014688
14.05.2016;909,91425
15.05.2016;865,6492813
16.05.2016;393,981125
17.05.2016;488,93175
18.05.2016;585,928125
19.05.2016;574,8831563
20.05.2016;422,2257188
21.05.2016;399,364625
22.05.2016;800,0286563
23.05.2016;571,7104062
24.05.2016;455,9428125
25.05.2016;364,362
26.05.2016;416,1548437
27.05.2016;477,983625
28.05.2016;420,7401563
29.05.2016;796,0265625
30.05.2016;725,3445938
31.05.2016;717,817125
01.06.2016;427,2071875
02.06.2016;757,5929063
03.06.2016;450,3444375
04.06.2016;431,5257813
05.06.2016;473,9638125
06.06.2016;588,2208125
07.06.2016;431,0536875
08.06.2016;547,9173125
09.06.2016;616,6208438
10.06.2016;441,0750937
11.06.2016;408,7089063
12.06.2016;534,2415
13.06.2016;585,9079688
14.06.2016;393,794
15.06.2016;598,8339688
16.06.2016;452,4790625
17.06.2016;486,3340625
18.06.2016;511,38625
19.06.2016;502,4730938
20.06.2016;388,9187188
21.06.2016;588,9265
22.06.2016;418,2210938
23.06.2016;471,7784375
24.06.2016;658,0538125
25.06.2016;465,666875
26.06.2016;533,1959687
27.06.2016;316,9074375
28.06.2016;463,8366562
29.06.2016;452,2117188
30.06.2016;1215,892563
01.07.2016;448,67475
02.07.2016;575,1393125
03.07.2016;428,667625
04.07.2016;446,7615625
05.07.2016;473,3337813
06.07.2016;616,9574063
07.07.2016;414,4811875
08.07.2016;342,2028437
09.07.2016;551,6554375
10.07.2016;615,1143437
11.07.2016;606,5482187
12.07.2016;569,5537187
13.07.2016;465,3744062
14.07.2016;486,5755625
15.07.2016;341,5435313
16.07.2016;409,0884063
17.07.2016;353,888125
18.07.2016;467,0892188
19.07.2016;470,6876875
20.07.2016;461,045625
21.07.2016;552,3014688
22.07.2016;507,8115625
23.07.2016;460,2460937
24.07.2016;311,339625
25.07.2016;268,570875
26.07.2016;506,720625
27.07.2016;556,849375
28.07.2016;354,8330625
29.07.2016;371,6349375
30.07.2016;309,0619687
31.07.2016;287,2857813
01.08.2016;491,773625
02.08.2016;453,1052188
03.08.2016;402,0363125
04.08.2016;466,6875625
05.08.2016;468,0449063
06.08.2016;390,201
07.08.2016;750,5955
08.08.2016;538,7537188
09.08.2016;455,1819063
10.08.2016;396,62675
11.08.2016;399,7759375
12.08.2016;440,029625
13.08.2016;455,7441875
14.08.2016;377,9016875
15.08.2016;317,5089375
16.08.2016;318,2255625
17.08.2016;393,0288437
18.08.2016;317,6195938
19.08.2016;218,050125
20.08.2016;584,1820312
21.08.2016;615,5475937
22.08.2016;515,1975313
23.08.2016;389,142875
24.08.2016;454,252625
25.08.2016;351,7074688
26.08.2016;396,1634688
27.08.2016;495,1111563
28.08.2016;444,6740625
29.08.2016;692,603
30.08.2016;760,9168438
31.08.2016;404,2934688
01.09.2016;327,6924063
02.09.2016;396,8710625
03.09.2016;306,3902813
04.09.2016;551,6699375
05.09.2016;712,8099063
06.09.2016;456,7609375
07.09.2016;313,7466563
08.09.2016;351,8999375
09.09.2016;319,5369375
10.09.2016;300,676
11.09.2016;390,352875
12.09.2016;416,7019375
13.09.2016;589,1563125
14.09.2016;388,8602813
15.09.2016;444,3603438
16.09.2016;742,2046875
17.09.2016;567,8255938
18.09.2016;486,26
19.09.2016;838,8578438
20.09.2016;565,791375
21.09.2016;567,7878125
22.09.2016;334,2203437
23.09.2016;341,9705
24.09.2016;376,4095313
25.09.2016;561,6161562
26.09.2016;651,9482188
27.09.2016;364,7864375
28.09.2016;645,44725
29.09.2016;553,9356563
30.09.2016;782,2518125
01.10.2016;524,895375
02.10.2016;570,2971875
03.10.2016;554,1262187
04.10.2016;707,3981563
05.10.2016;605,9747187
06.10.2016;596,2794375
07.10.2016;480,2055625
08.10.2016;430,662125
09.10.2016;410,4588438
10.10.2016;522,5670938
11.10.2016;664,3628438
12.10.2016;581,6116875
13.10.2016;500,272625
14.10.2016;620,3776875
15.10.2016;599,70575
16.10.2016;621,372375
17.10.2016;752,6940313
18.10.2016;686,0612187
19.10.2016;665,3074687
20.10.2016;478,7340938
21.10.2016;382,9455313
22.10.2016;432,9978125
23.10.2016;398,4660312
24.10.2016;448,467125
25.10.2016;593,4880312
26.10.2016;555,066375
27.10.2016;426,8043438
28.10.2016;436,5971875
29.10.2016;611,9193438
30.10.2016;487,1264063
31.10.2016;519,629125
01.11.2016;635,8974063
02.11.2016;652,7686875
03.11.2016;757,0214062
04.11.2016;387,5113125
05.11.2016;679,9955625
06.11.2016;738,2211875
07.11.2016;918,3251562
08.11.2016;538,660125
09.11.2016;679,9947188
10.11.2016;262,74675
11.11.2016;415,706125
12.11.2016;545,1683437
13.11.2016;547,2165
14.11.2016;670,02075
15.11.2016;491,137375
16.11.2016;690,684375
17.11.2016;646,861875
18.11.2016;894,87725
19.11.2016;799,8955
20.11.2016;1347,049219
21.11.2016;702,8343125
22.11.2016;568,9380938
23.11.2016;330,5315625
24.11.2016;460,9094688
25.11.2016;390,175125
26.11.2016;525,91225
27.11.2016;432,6492188
28.11.2016;412,5350937
29.11.2016;525,5672813
30.11.2016;671,75325
01.12.2016;468,3925
02.12.2016;568,0975313
03.12.2016;383,0161875
04.12.2016;415,318375
05.12.2016;659,3981562
06.12.2016;394,9925
07.12.2016;445,11525
08.12.2016;582,2589688
09.12.2016;432,1552813
10.12.2016;387,44225
11.12.2016;497,6040937
12.12.2016;480,1931563
13.12.2016;490,4945
14.12.2016;609,0595313
15.12.2016;770,7758125
16.12.2016;434,101
17.12.2016;352,853125
18.12.2016;415,6646563
19.12.2016;430,7881563
20.12.2016;351,8655625
21.12.2016;415,3465938
22.12.2016;376,9936875
23.12.2016;268,9281563
24.12.2016;725,1173125
25.12.2016;1008,126
26.12.2016;1150,028625
27.12.2016;941,5517812
28.12.2016;421,2404687
29.12.2016;430,6721875
30.12.2016;437,1512813
31.12.2016;712,30275
01.01.2017;967,5224688
02.01.2017;522,0005313
03.01.2017;506,5229063
04.01.2017;900,7159375
05.01.2017;474,91875
06.01.2017;497,0063438
07.01.2017;499,0974375
08.01.2017;669,5371562
09.01.2017;404,069875
10.01.2017;437,4622187
11.01.2017;607,94375
12.01.2017;612,8826563
13.01.2017;718,7758125
14.01.2017;549,2757813
15.01.2017;841,7042812
16.01.2017;686,4185938
17.01.2017;864,4367813
18.01.2017;803,0468125
19.01.2017;408,8806875
20.01.2017;552,4550938
21.01.2017;475,5342188
22.01.2017;414,8883438
23.01.2017;2511,066313
24.01.2017;1127,925469
25.01.2017;1307,660875
26.01.2017;660,7980937
27.01.2017;507,474
28.01.2017;597,0020313
29.01.2017;536,4375
30.01.2017;649,241125
31.01.2017;984,6885938
01.02.2017;664,4763125
02.02.2017;342,6665625
03.02.2017;529,5543125
04.02.2017;369,7575313
05.02.2017;404,9496875
06.02.2017;673,6576875
07.02.2017;531,4786563
08.02.2017;597,5150938
09.02.2017;452,432
10.02.2017;482,6308125
11.02.2017;552,0582813
12.02.2017;694,0994688
13.02.2017;520,4322813
14.02.2017;451,2566563
15.02.2017;555,6439063
16.02.2017;438,390875
17.02.2017;400,3081875
18.02.2017;439,8375313
19.02.2017;560,669
20.02.2017;603,1601563
21.02.2017;705,1148437
22.02.2017;424,4989063
23.02.2017;811,5421563
24.02.2017;685,7583125
25.02.2017;609,7406875
26.02.2017;575,809375
27.02.2017;561,7460625
28.02.2017;562,752125
01.03.2017;743,140875
02.03.2017;471,4030625
03.03.2017;603,9916875
04.03.2017;777,3658125
05.03.2017;840,8259063
06.03.2017;584,3456875
07.03.2017;477,8145
08.03.2017;392,962625
09.03.2017;441,193375
10.03.2017;460,7332188
11.03.2017;506,2175
12.03.2017;585,2371563
13.03.2017;398,2331875
14.03.2017;471,9919688
15.03.2017;387,4225313
16.03.2017;410,7654375
17.03.2017;447,732375
18.03.2017;671,4880625
19.03.2017;506,8710313
20.03.2017;502,462625
21.03.2017;530,12025
22.03.2017;384,209125
23.03.2017;385,579375
24.03.2017;589,5953438
25.03.2017;626,0527187
26.03.2017;519,1981875
27.03.2017;580,184
28.03.2017;302,6016875
29.03.2017;365,1718125
30.03.2017;383,1925312
31.03.2017;388,8899063
01.04.2017;308,9645
02.04.2017;283,3174688
03.04.2017;311,3580625
04.04.2017;254,8793437
05.04.2017;346,2906563
06.04.2017;433,4424375
07.04.2017;408,1629375
08.04.2017;308,0210938
09.04.2017;302,0090313
10.04.2017;391,85725
11.04.2017;345,3261875
12.04.2017;372,7456875
13.04.2017;478,7282812
14.04.2017;416,8739688
15.04.2017;674,7801563
16.04.2017;553,3094688
17.04.2017;508,8139375
18.04.2017;482,8579375
19.04.2017;335,7619687
20.04.2017;286,8575625
21.04.2017;604,3326875
22.04.2017;577,5414375
23.04.2017;566,413125
24.04.2017;538,6979687
25.04.2017;400,3327188
26.04.2017;267,3801875
27.04.2017;260,6116563
28.04.2017;329,5391875
29.04.2017;391,6513125
30.04.2017;1371,270375
01.05.2017;2695,895906
02.05.2017;385,4816563
03.05.2017;395,1684375
04.05.2017;393,9697188
05.05.2017;334,341875
06.05.2017;358,2173438
07.05.2017;275,5989375
08.05.2017;540,3305625
09.05.2017;364,0069375
10.05.2017;373,430875
11.05.2017;302,8194688
12.05.2017;561,8352813
13.05.2017;439,0702812
14.05.2017;455,0060313
15.05.2017;425,914125
16.05.2017;251,621375
17.05.2017;310,3017813
18.05.2017;505,5699688
19.05.2017;456,4097813
20.05.2017;447,1725312
21.05.2017;404,6362188
22.05.2017;259,95975
23.05.2017;355,792
24.05.2017;341,4709375
25.05.2017;410,683125
26.05.2017;406,045625
27.05.2017;478,8581563
28.05.2017;585,837125
29.05.2017;747,83525
30.05.2017;615,351875
31.05.2017;544,7744375
01.06.2017;265,1379688
02.06.2017;174,1915313
03.06.2017;222,6501563
04.06.2017;558,1297812
05.06.2017;410,5986562
06.06.2017;482,5935313
07.06.2017;651,2948125
08.06.2017;591,5471562
09.06.2017;391,3541875
10.06.2017;317,3988125
11.06.2017;489,7705937
12.06.2017;494,6723125
13.06.2017;355,0973125
14.06.2017;532,0765938
15.06.2017;460,3473437
16.06.2017;587,9617188
17.06.2017;500,8288125
18.06.2017;339,9471875
19.06.2017;741,0441563
20.06.2017;490,7873438
21.06.2017;387,5554688
22.06.2017;783,67775
23.06.2017;998,505
24.06.2017;972,7489063
25.06.2017;1562,314781
26.06.2017;1229,208531
27.06.2017;598,8449063
28.06.2017;479,0841562
29.06.2017;496,5682812
30.06.2017;434,7880625
01.07.2017;431,3456875
02.07.2017;468,2019687
03.07.2017;476,1548125
04.07.2017;462,018875
05.07.2017;409,816625
06.07.2017;588,4435313
07.07.2017;553,0029375
08.07.2017;373,2199062
09.07.2017;368,4565625
10.07.2017;929,0808125
11.07.2017;698,755625
12.07.2017;589,3008125
13.07.2017;434,4889063
14.07.2017;360,0326875
15.07.2017;275,1622187
16.07.2017;357,8005
17.07.2017;385,533875
18.07.2017;363,1605625
19.07.2017;561,7279375
20.07.2017;577,7858125
21.07.2017;490,4425625
22.07.2017;429,6518125
23.07.2017;488,3619375
24.07.2017;530,1502187
25.07.2017;497,0430312
26.07.2017;632,9661563
27.07.2017;268,6585312
28.07.2017;349,5837187
29.07.2017;818,2429375
30.07.2017;975,6422813
31.07.2017;466,6319063
01.08.2017;659,0653438
02.08.2017;461,721
03.08.2017;502,3774063
04.08.2017;594,003875
05.08.2017;458,8955313
06.08.2017;909,6336875
07.08.2017;482,764125
08.08.2017;760,4392188
09.08.2017;344,1114687
10.08.2017;630,272125
11.08.2017;1004,372844
12.08.2017;444,6916563
13.08.2017;450,7712813
14.08.2017;360,2765937
15.08.2017;527,1705938
16.08.2017;716,9745
17.08.2017;582,6373125
18.08.2017;822,881125
19.08.2017;874,7237188
20.08.2017;699,6266875
21.08.2017;734,1052188
22.08.2017;339,7816875
23.08.2017;299,2279688
24.08.2017;594,259
25.08.2017;537,2242813
26.08.2017;411,5801563
27.08.2017;513,6211563
28.08.2017;705,0959063
29.08.2017;538,9270938
30.08.2017;631,3420938
31.08.2017;510,6627188
01.09.2017;292,0295
02.09.2017;397,0391562
03.09.2017;289,7467813
04.09.2017;420,6507188
05.09.2017;334,241375
06.09.2017;814,01675
07.09.2017;575,7960313
08.09.2017;531,6324688
09.09.2017;582,829
10.09.2017;529,6222813
11.09.2017;712,2623125
12.09.2017;505,5265937
13.09.2017;904,509375
14.09.2017;597,5949062
15.09.2017;702,722375
16.09.2017;265,3764687
17.09.2017;348,0235
18.09.2017;378,084
19.09.2017;412,8552813
20.09.2017;339,1551563
21.09.2017;300,16225
22.09.2017;375,20125
23.09.2017;338,3324688
24.09.2017;320,2790625
25.09.2017;509,2210625
26.09.2017;517,62275
27.09.2017;339,1725312
28.09.2017;376,3022812
29.09.2017;374,3136875
30.09.2017;514,8869375
01.10.2017;495,8645938
02.10.2017;785,4281875
03.10.2017;636,1945313
04.10.2017;613,4684375
05.10.2017;1053,210125
06.10.2017;507,5545313
07.10.2017;562,8256875
08.10.2017;397,6349688
09.10.2017;466,48075
10.10.2017;704,8506563
11.10.2017;798,2167188
12.10.2017;735,9384063
13.10.2017;835,4547188
14.10.2017;491,6952813
15.10.2017;360,1906875
16.10.2017;625,9447188
17.10.2017;559,8216563
18.10.2017;699,149875
19.10.2017;556,025375
20.10.2017;309,6682188
21.10.2017;414,86975
22.10.2017;577,6785313
23.10.2017;562,021125
24.10.2017;628,6554688
25.10.2017;476,5160938
26.10.2017;549,0889688
27.10.2017;724,3959063
28.10.2017;692,60375
29.10.2017;3734,301375
30.10.2017;532,8362188
31.10.2017;518,0985938
01.11.2017;622,9297813
02.11.2017;775,8361563
03.11.2017;479,4303438
04.11.2017;438,3275
05.11.2017;689,8966562
06.11.2017;899,81
07.11.2017;617,0591563
08.11.2017;735,23025
09.11.2017;763,9985313
10.11.2017;790,4416563
11.11.2017;692,3078125
12.11.2017;618,5829687
13.11.2017;717,3058438
14.11.2017;516,4613438
15.11.2017;475,7660938
16.11.2017;1986,566625
17.11.2017;628,1152188
18.11.2017;1101,372781
19.11.2017;1701,028063
20.11.2017;1560,441656
21.11.2017;814,799875
22.11.2017;953,08475
23.11.2017;1171,251531
24.11.2017;713,4
25.11.2017;444,5339375
26.11.2017;650,7855313
27.11.2017;600,8754687
28.11.2017;643,3040625
29.11.2017;754,9486562
30.11.2017;931,2841875
01.12.2017;831,9112813
02.12.2017;614,0180938
03.12.2017;630,6496563
04.12.2017;869,9763125
05.12.2017;595,3599063
06.12.2017;784,464125
07.12.2017;686,7775313
08.12.2017;715,1825625
09.12.2017;552,2724063
10.12.2017;812,5737813
11.12.2017;641,9843438
12.12.2017;770,1777188
13.12.2017;862,9848125
14.12.2017;564,8235313
15.12.2017;972,0405312
16.12.2017;563,7190938
17.12.2017;565,2274688
18.12.2017;886,52
19.12.2017;643,9426563
20.12.2017;472,1203438
21.12.2017;93,2864375
22.12.2017;587,3262813
23.12.2017;1083,58125
24.12.2017;1141,453125
25.12.2017;996,8301563
26.12.2017;1040,581844
27.12.2017;728,4297188
28.12.2017;804,0578438
29.12.2017;559,00875
30.12.2017;659,0280938
31.12.2017;1106,479125
