Timestamp;Revenue
31.01.2016;2369,173165
01.02.2016;1160,915819
02.02.2016;580,8685439
03.02.2016;1044,771302
04.02.2016;1170,792775
05.02.2016;1259,926749
06.02.2016;137,0149581
07.02.2016;220,4348843
08.02.2016;237,7025424
09.02.2016;2130,362262
10.02.2016;1003,30662
11.02.2016;681,2425891
12.02.2016;157,9035133
13.02.2016;1288,822027
14.02.2016;895,2246669
15.02.2016;786,4539056
16.02.2016;962,0880237
17.02.2016;1160,352582
18.02.2016;1026,660539
19.02.2016;329,2394831
20.02.2016;240,4838901
21.02.2016;1968,009859
22.02.2016;2402,72947
23.02.2016;823,2811195
24.02.2016;730,0152961
25.02.2016;43,835701
26.02.2016;-153,1777004
27.02.2016;1338,791939
28.02.2016;1421,842152
29.02.2016;1056,488156
01.03.2016;1256,397475
02.03.2016;1247,324229
03.03.2016;377,3667205
04.03.2016;1248,567051
05.03.2016;1107,737561
06.03.2016;2142,799983
07.03.2016;265,0863539
08.03.2016;1817,626286
09.03.2016;15,04771406
10.03.2016;615,4047493
11.03.2016;1356,338521
12.03.2016;1076,181728
13.03.2016;842,8303962
14.03.2016;1025,949505
15.03.2016;1537,956443
16.03.2016;58,18505
17.03.2016;498,9803648
18.03.2016;797,18408
19.03.2016;939,6093809
20.03.2016;1739,938354
21.03.2016;49,98635862
22.03.2016;834,3864519
23.03.2016;1217,357817
24.03.2016;292,5016693
25.03.2016;1377,491332
26.03.2016;882,1601451
27.03.2016;2365,099434
28.03.2016;3054,038096
29.03.2016;1723,71227
30.03.2016;1291,557369
31.03.2016;1723,132642
01.04.2016;1377,709025
02.04.2016;1825,078773
03.04.2016;1442,318656
04.04.2016;1365,535337
05.04.2016;416,394265
06.04.2016;1101,397546
07.04.2016;906,1320301
08.04.2016;713,5876873
09.04.2016;782,1927063
10.04.2016;2056,70939
11.04.2016;986,9688001
12.04.2016;1154,724045
13.04.2016;1479,239326
14.04.2016;1522,455894
15.04.2016;1408,44909
16.04.2016;1995,085299
17.04.2016;1683,927242
18.04.2016;1460,184834
19.04.2016;2076,626101
20.04.2016;1585,061719
21.04.2016;1855,832339
22.04.2016;1093,500893
23.04.2016;1412,416363
24.04.2016;1730,26859
25.04.2016;1586,352825
26.04.2016;2512,419347
27.04.2016;2830,691737
28.04.2016;1175,9697
29.04.2016;1795,899515
30.04.2016;1469,122951
01.05.2016;1897,679125
02.05.2016;1355,520808
03.05.2016;1466,808161
04.05.2016;1052,517437
05.05.2016;1057,596183
06.05.2016;1307,466357
07.05.2016;1936,279671
08.05.2016;4909,807316
09.05.2016;1296,233231
10.05.2016;1696,588214
11.05.2016;1939,581195
12.05.2016;1634,340823
13.05.2016;1565,555003
14.05.2016;3213,394735
15.05.2016;3090,894313
16.05.2016;1740,537873
17.05.2016;1717,320472
18.05.2016;1209,948002
19.05.2016;1438,396777
20.05.2016;1035,959312
21.05.2016;556,2076839
22.05.2016;1566,700924
23.05.2016;1626,288483
24.05.2016;1163,690554
25.05.2016;869,2990933
26.05.2016;879,7915158
27.05.2016;1282,943904
28.05.2016;1101,696584
29.05.2016;2365,002977
30.05.2016;2101,188116
31.05.2016;2072,000801
01.06.2016;1019,670054
02.06.2016;1842,580794
03.06.2016;910,7807778
04.06.2016;1252,240455
05.06.2016;1383,071751
06.06.2016;1308,816193
07.06.2016;1156,657509
08.06.2016;1014,915182
09.06.2016;1490,975849
10.06.2016;1273,954169
11.06.2016;876,2487396
12.06.2016;1530,874113
13.06.2016;1339,329673
14.06.2016;1042,267378
15.06.2016;1576,461866
16.06.2016;1216,159056
17.06.2016;1597,553391
18.06.2016;1274,958183
19.06.2016;1155,75584
20.06.2016;1096,88326
21.06.2016;1344,845696
22.06.2016;832,3476971
23.06.2016;1006,880511
24.06.2016;1840,160547
25.06.2016;1619,943023
26.06.2016;1166,921625
27.06.2016;733,1421869
28.06.2016;915,8207966
29.06.2016;964,7180191
30.06.2016;3925,104132
01.07.2016;1484,640112
02.07.2016;1542,499733
03.07.2016;1256,189448
04.07.2016;824,1531729
05.07.2016;1147,983536
06.07.2016;1707,653486
07.07.2016;1061,458444
08.07.2016;1041,965896
09.07.2016;940,9663839
10.07.2016;1387,627543
11.07.2016;1652,201833
12.07.2016;1533,976668
13.07.2016;1319,897244
14.07.2016;1384,318296
15.07.2016;934,5156332
16.07.2016;1144,537716
17.07.2016;663,0229231
18.07.2016;1460,288847
19.07.2016;924,5414421
20.07.2016;1158,848505
21.07.2016;1733,202401
22.07.2016;1099,660107
23.07.2016;1262,577025
24.07.2016;805,7313149
25.07.2016;945,408828
26.07.2016;1056,120721
27.07.2016;1240,654118
28.07.2016;655,4570886
29.07.2016;1004,829366
30.07.2016;530,4908586
31.07.2016;449,7594351
01.08.2016;830,6831558
02.08.2016;971,660109
03.08.2016;1033,461778
04.08.2016;1204,133331
05.08.2016;1057,774928
06.08.2016;725,9246181
07.08.2016;1830,743314
08.08.2016;1096,601391
09.08.2016;1227,491806
10.08.2016;829,5729614
11.08.2016;916,5203285
12.08.2016;885,9743996
13.08.2016;1041,495948
14.08.2016;823,9880968
15.08.2016;360,4333263
16.08.2016;476,9641686
17.08.2016;862,6695424
18.08.2016;635,8529161
19.08.2016;485,1579149
20.08.2016;939,5323157
21.08.2016;2151,611307
22.08.2016;1102,268766
23.08.2016;791,5099819
24.08.2016;949,9158357
25.08.2016;445,4105583
26.08.2016;553,8436662
27.08.2016;1012,614005
28.08.2016;983,1811045
29.08.2016;1574,012949
30.08.2016;1884,155823
31.08.2016;557,2434245
01.09.2016;591,3341853
02.09.2016;623,2396174
03.09.2016;375,9025375
04.09.2016;1261,750255
05.09.2016;1715,780168
06.09.2016;900,4073146
07.09.2016;482,4583553
08.09.2016;637,4515048
09.09.2016;393,032234
10.09.2016;247,5081013
11.09.2016;654,5144707
12.09.2016;687,8155773
13.09.2016;970,9148492
14.09.2016;95,30118894
15.09.2016;855,7394541
16.09.2016;1679,258381
17.09.2016;2172,282112
18.09.2016;1677,797254
19.09.2016;1937,343804
20.09.2016;520,4904976
21.09.2016;1445,870211
22.09.2016;628,1810128
23.09.2016;416,1980182
24.09.2016;647,2303937
25.09.2016;162,5872653
26.09.2016;1830,923837
27.09.2016;743,9253124
28.09.2016;1307,977699
29.09.2016;1008,719463
30.09.2016;1661,387203
01.10.2016;1193,829321
02.10.2016;1658,501287
03.10.2016;1112,303243
04.10.2016;1567,415347
05.10.2016;1200,365305
06.10.2016;1431,232048
07.10.2016;1352,933985
08.10.2016;788,2034576
09.10.2016;216,8442133
10.10.2016;712,6821297
11.10.2016;1459,251717
12.10.2016;1510,892282
13.10.2016;1090,320829
14.10.2016;234,8589092
15.10.2016;1585,174622
16.10.2016;1211,126594
17.10.2016;222,9961488
18.10.2016;1667,95958
19.10.2016;1644,286788
20.10.2016;516,8302068
21.10.2016;914,4683498
22.10.2016;87,59339225
23.10.2016;833,3630463
24.10.2016;1418,226812
25.10.2016;1119,370459
26.10.2016;533,1024628
27.10.2016;397,0201213
28.10.2016;1185,708084
29.10.2016;566,4102924
30.10.2016;1610,729094
31.10.2016;814,4527939
01.11.2016;993,7911528
02.11.2016;1235,98759
03.11.2016;1845,949826
04.11.2016;852,7144649
05.11.2016;2195,283265
06.11.2016;2215,259817
07.11.2016;1812,455418
08.11.2016;500,2863057
09.11.2016;1358,591247
10.11.2016;445,6585337
11.11.2016;830,1159182
12.11.2016;1388,472815
13.11.2016;1175,241609
14.11.2016;1961,61306
15.11.2016;1284,919373
16.11.2016;2070,832044
17.11.2016;7,866260937
18.11.2016;404,7148052
19.11.2016;2533,414359
20.11.2016;4504,727687
21.11.2016;2057,546828
22.11.2016;1284,554716
23.11.2016;762,5576411
24.11.2016;977,3591546
25.11.2016;612,9509982
26.11.2016;1129,108899
27.11.2016;686,7326086
28.11.2016;851,4341937
29.11.2016;168,5813478
30.11.2016;675,2027787
01.12.2016;-135,4767103
02.12.2016;1402,115687
03.12.2016;687,6853944
04.12.2016;774,0207405
05.12.2016;557,1343553
06.12.2016;429,6731469
07.12.2016;695,274454
08.12.2016;847,2946764
09.12.2016;1021,665748
10.12.2016;128,9768979
11.12.2016;1765,278243
12.12.2016;718,1765386
13.12.2016;1522,426057
14.12.2016;1643,136589
15.12.2016;2142,414768
16.12.2016;230,4104644
17.12.2016;503,5351562
18.12.2016;948,4215379
19.12.2016;553,7801583
20.12.2016;1,102193312
21.12.2016;1251,299448
22.12.2016;787,8046855
23.12.2016;621,723039
24.12.2016;1282,614585
25.12.2016;474,8148444
26.12.2016;2774,678347
27.12.2016;1393,589344
28.12.2016;1619,267883
29.12.2016;1140,627727
30.12.2016;655,3175156
31.12.2016;2299,452396
01.01.2017;2366,096058
02.01.2017;696,2804686
03.01.2017;1323,022579
04.01.2017;1924,840964
05.01.2017;1428,234952
06.01.2017;962,0430181
07.01.2017;1061,409993
08.01.2017;1464,620777
09.01.2017;666,4461287
10.01.2017;707,6622245
11.01.2017;689,4084431
12.01.2017;1312,493152
13.01.2017;1787,416399
14.01.2017;435,6946217
15.01.2017;1862,767095
16.01.2017;364,2674166
17.01.2017;1680,735177
18.01.2017;1493,177735
19.01.2017;1546,46145
20.01.2017;1017,24025
21.01.2017;999,7059476
22.01.2017;770,2973307
23.01.2017;7698,290055
24.01.2017;3810,224941
25.01.2017;3622,193607
26.01.2017;1633,024825
27.01.2017;1299,387014
28.01.2017;1631,885016
29.01.2017;1033,003998
30.01.2017;2006,408714
31.01.2017;4637,242527
01.02.2017;1405,580787
02.02.2017;175,0438778
03.02.2017;608,4576588
04.02.2017;264,1223445
05.02.2017;788,7072983
06.02.2017;1692,373187
07.02.2017;933,5836834
08.02.2017;2030,269696
09.02.2017;277,5365211
10.02.2017;900,4747675
11.02.2017;1018,750883
12.02.2017;1312,508154
13.02.2017;302,1382626
14.02.2017;756,1013898
15.02.2017;491,4467565
16.02.2017;976,5479977
17.02.2017;932,2331812
18.02.2017;532,7394174
19.02.2017;1779,661208
20.02.2017;1101,984342
21.02.2017;1697,075497
22.02.2017;989,3322622
23.02.2017;1582,085347
24.02.2017;1160,460317
