date_from,price
2015-01-05 00:00:00,21.550262767546457
2015-01-05 04:00:00,16.39231690568844
2015-01-05 08:00:00,11.604227491681206
2015-01-05 12:00:00,14.660034618624977
2015-01-05 16:00:00,11.478467390786134
2015-01-05 20:00:00,10.623090836764312
2015-01-06 00:00:00,19.417537750714402
2015-01-06 04:00:00,14.94867409458721
2015-01-06 08:00:00,10.541873864875761
2015-01-06 12:00:00,11.378690781811535
2015-01-06 16:00:00,9.815969339166218
2015-01-06 20:00:00,9.275958138510546
2015-01-07 00:00:00,18.079462155358627
2015-01-07 04:00:00,13.214313128170113
2015-01-07 08:00:00,9.292736050436329
2015-01-07 12:00:00,9.885011189126322
2015-01-07 16:00:00,8.613898764377007
2015-01-07 20:00:00,8.355697093235893
2015-01-08 00:00:00,16.39431219379598
2015-01-08 04:00:00,11.954448351978147
2015-01-08 08:00:00,8.690083786440798
2015-01-08 12:00:00,9.851524518991011
2015-01-08 16:00:00,8.266130827074663
2015-01-08 20:00:00,8.129792241523756
2015-01-09 00:00:00,15.271678899667895
2015-01-09 04:00:00,11.29150014919732
2015-01-09 08:00:00,7.549877312649862
2015-01-09 12:00:00,8.405544719066569
2015-01-09 16:00:00,7.307074546974887
2015-01-09 20:00:00,7.4006517286795335
2015-01-10 00:00:00,15.19816443141166
2015-01-10 04:00:00,13.14737436475762
2015-01-10 08:00:00,10.153490322864238
2015-01-10 12:00:00,14.925487260309843
2015-01-10 16:00:00,10.389849589329502
2015-01-10 20:00:00,8.96393250285347
2015-01-11 00:00:00,21.711360417453356
2015-01-11 04:00:00,19.489994573898336
2015-01-11 08:00:00,16.461804186938604
2015-01-11 12:00:00,28.591789077993397
2015-01-11 16:00:00,16.613993211044203
2015-01-11 20:00:00,12.124788192670705
2015-01-12 00:00:00,18.21858728497596
2015-01-12 04:00:00,13.858061016268213
2015-01-12 08:00:00,9.810211305185932
2015-01-12 12:00:00,12.393589961343967
2015-01-12 16:00:00,9.703893744243027
2015-01-12 20:00:00,8.980758598325604
2015-01-13 00:00:00,16.415582036588898
2015-01-13 04:00:00,12.637605709245976
2015-01-13 08:00:00,8.912097788602146
2015-01-13 12:00:00,9.619542621511469
2015-01-13 16:00:00,8.298418266229246
2015-01-13 20:00:00,7.841892918945505
2015-01-14 00:00:00,15.284373229956753
2015-01-14 04:00:00,11.171377339264826
2015-01-14 08:00:00,7.856076961904825
2015-01-14 12:00:00,8.35678623061939
2015-01-14 16:00:00,7.282188073320476
2015-01-14 20:00:00,7.063904438751752
2015-01-15 00:00:00,13.859747832384473
2015-01-15 04:00:00,10.106287941520407
2015-01-15 08:00:00,7.3465948737965805
2015-01-15 12:00:00,8.328476607236881
2015-01-15 16:00:00,6.988185137532599
2015-01-15 20:00:00,6.872924528046668
2015-01-16 00:00:00,12.910673898636741
2015-01-16 04:00:00,9.545831680357352
2015-01-16 08:00:00,6.382664577923911
2015-01-16 12:00:00,7.106045610390394
2015-01-16 16:00:00,6.177399174564435
2015-01-16 20:00:00,6.256509302879695
2015-01-17 00:00:00,12.848524783747443
2015-01-17 04:00:00,11.114787323767873
2015-01-17 08:00:00,8.583758429750297
2015-01-17 12:00:00,12.618003564775579
2015-01-17 16:00:00,8.78357650033063
2015-01-17 20:00:00,7.578106516910106
2015-01-18 00:00:00,18.354779201886288
2015-01-18 04:00:00,16.476837018572528
2015-01-18 08:00:00,13.916805548170547
2015-01-18 12:00:00,24.171492040249998
2015-01-18 16:00:00,14.045466114836985
2015-01-18 20:00:00,10.250293204437188
2015-01-19 00:00:00,13.757203358362542
2015-01-19 04:00:00,10.464486657020709
2015-01-19 08:00:00,7.407877998600163
2015-01-19 12:00:00,9.358636582045746
2015-01-19 16:00:00,7.327595576940453
2015-01-19 20:00:00,6.781542411436831
2015-01-20 00:00:00,12.395719645588018
2015-01-20 04:00:00,9.542897535654328
2015-01-20 08:00:00,6.729695322124128
2015-01-20 12:00:00,7.263900432483165
2015-01-20 16:00:00,6.2662941893091295
2015-01-20 20:00:00,5.921563176822296
2015-01-21 00:00:00,11.54152226188404
2015-01-21 04:00:00,8.435720478503173
2015-01-21 08:00:00,5.932273818672997
2015-01-21 12:00:00,6.310368954446986
2015-01-21 16:00:00,5.498919353704668
2015-01-21 20:00:00,5.334089210533203
2015-01-22 00:00:00,10.465760404099807
2015-01-22 04:00:00,7.631451123782721
2015-01-22 08:00:00,5.547554159354058
2015-01-22 12:00:00,6.288991816923651
2015-01-22 16:00:00,5.276912119426692
2015-01-22 20:00:00,5.189876630938823
2015-01-23 00:00:00,9.749096542931174
2015-01-23 04:00:00,7.208239892435161
2015-01-23 08:00:00,4.819671975286876
2015-01-23 12:00:00,5.365910814421806
2015-01-23 16:00:00,4.664672147238664
2015-01-23 20:00:00,4.724409716673407
2015-01-24 00:00:00,9.7021665588056
2015-01-24 04:00:00,8.392988276545534
2015-01-24 08:00:00,6.481759998730296
2015-01-24 12:00:00,9.52809558182986
2015-01-24 16:00:00,6.632646441715708
2015-01-24 20:00:00,5.7223730245230335
2015-01-25 00:00:00,13.860044477017535
2015-01-25 04:00:00,12.441974452872477
2015-01-25 08:00:00,10.508845775482031
2015-01-25 12:00:00,18.252355480217986
2015-01-25 16:00:00,10.605999827667626
2015-01-25 20:00:00,7.7401922492954744
2015-01-26 00:00:00,11.266518309852986
2015-01-26 04:00:00,8.569934415694279
2015-01-26 08:00:00,6.066712175018673
2015-01-26 12:00:00,7.664293945526754
2015-01-26 16:00:00,6.0009645553879265
2015-01-26 20:00:00,5.55377206814741
